pokemon_id,pokemon_proximas_evolucoes,pokemon_name,pokemon_altura,pokemon_peso,pokemon_tipos,pokemon_habilidades,url_pagina
0756,"[{'numero': '', 'nome': 'Morelull', 'url': 'https://pokemondb.net/pokedex/morelull'}, {'numero': '', 'nome': 'Shiinotic', 'url': 'https://pokemondb.net/pokedex/shiinotic'}]",Shiinotic,1.0 m (3′03″),11.5 kg (25.4 lbs),"Grass,Fairy,Route 11","[{'nome': 'Illuminate', 'url': 'https://pokemondb.net/ability/illuminate'}, {'nome': 'Effect Spore', 'url': 'https://pokemondb.net/ability/effect-spore'}, {'nome': 'Rain Dish', 'url': 'https://pokemondb.net/ability/rain-dish'}]",https://pokemondb.net//pokedex/shiinotic
0755,"[{'numero': '', 'nome': 'Morelull', 'url': 'https://pokemondb.net/pokedex/morelull'}, {'numero': '', 'nome': 'Shiinotic', 'url': 'https://pokemondb.net/pokedex/shiinotic'}]",Morelull,0.2 m (0′08″),1.5 kg (3.3 lbs),"Grass,Fairy,Brooklet Hill,Lush Jungle","[{'nome': 'Illuminate', 'url': 'https://pokemondb.net/ability/illuminate'}, {'nome': 'Effect Spore', 'url': 'https://pokemondb.net/ability/effect-spore'}, {'nome': 'Rain Dish', 'url': 'https://pokemondb.net/ability/rain-dish'}]",https://pokemondb.net//pokedex/morelull
0754,"[{'numero': '', 'nome': 'Fomantis', 'url': 'https://pokemondb.net/pokedex/fomantis'}, {'numero': '', 'nome': 'Lurantis', 'url': 'https://pokemondb.net/pokedex/lurantis'}]",Lurantis,0.9 m (2′11″),18.5 kg (40.8 lbs),"Grass,Heahea Beach","[{'nome': 'Leaf Guard', 'url': 'https://pokemondb.net/ability/leaf-guard'}, {'nome': 'Contrary', 'url': 'https://pokemondb.net/ability/contrary'}]",https://pokemondb.net//pokedex/lurantis
0778,,Mimikyu,0.2 m (0′08″),0.7 kg (1.5 lbs),"Ghost,Fairy,Thrifty Megamart,Heahea Beach","[{'nome': 'Disguise', 'url': 'https://pokemondb.net/ability/disguise'}]",https://pokemondb.net//pokedex/mimikyu
0776,,Turtonator,2.0 m (6′07″),212.0 kg (467.4 lbs),"Fire,Dragon","[{'nome': 'Shell Armor', 'url': 'https://pokemondb.net/ability/shell-armor'}]",https://pokemondb.net//pokedex/turtonator
0775,,Komala,0.4 m (1′04″),19.9 kg (43.9 lbs),Normal,"[{'nome': 'Comatose', 'url': 'https://pokemondb.net/ability/comatose'}]",https://pokemondb.net//pokedex/komala
0774,,Minior,0.3 m (1′00″),40.0 kg (88.2 lbs),"Rock,Flying,Rock,Flying","[{'nome': 'Shields Down', 'url': 'https://pokemondb.net/ability/shields-down'}, {'nome': 'Shields Down', 'url': 'https://pokemondb.net/ability/shields-down'}]",https://pokemondb.net//pokedex/minior
0807,,Zeraora,1.5 m (4′11″),44.5 kg (98.1 lbs),Electric,"[{'nome': 'Volt Absorb', 'url': 'https://pokemondb.net/ability/volt-absorb'}]",https://pokemondb.net//pokedex/zeraora
0806,,Blacephalon,1.8 m (5′11″),13.0 kg (28.7 lbs),"Fire,Ghost","[{'nome': 'Beast Boost', 'url': 'https://pokemondb.net/ability/beast-boost'}]",https://pokemondb.net//pokedex/blacephalon
0805,,Stakataka,5.5 m (18′01″),820.0 kg (1807.8 lbs),"Rock,Steel,Poni Grove","[{'nome': 'Beast Boost', 'url': 'https://pokemondb.net/ability/beast-boost'}]",https://pokemondb.net//pokedex/stakataka
0777,,Togedemaru,0.3 m (1′00″),3.3 kg (7.3 lbs),"Electric,Steel,Blush Mountain,Heahea Beach","[{'nome': 'Iron Barbs', 'url': 'https://pokemondb.net/ability/iron-barbs'}, {'nome': 'Lightning Rod', 'url': 'https://pokemondb.net/ability/lightning-rod'}, {'nome': 'Sturdy', 'url': 'https://pokemondb.net/ability/sturdy'}]",https://pokemondb.net//pokedex/togedemaru
0837,"[{'numero': '', 'nome': 'Rolycoly', 'url': 'https://pokemondb.net/pokedex/rolycoly'}, {'numero': '', 'nome': 'Carkol', 'url': 'https://pokemondb.net/pokedex/carkol'}, {'numero': '', 'nome': 'Coalossal', 'url': 'https://pokemondb.net/pokedex/coalossal'}]",Rolycoly,0.3 m (1′00″),12.0 kg (26.5 lbs),Rock,"[{'nome': 'Steam Engine', 'url': 'https://pokemondb.net/ability/steam-engine'}, {'nome': 'Heatproof', 'url': 'https://pokemondb.net/ability/heatproof'}, {'nome': 'Flash Fire', 'url': 'https://pokemondb.net/ability/flash-fire'}]",https://pokemondb.net//pokedex/rolycoly
0836,"[{'numero': '', 'nome': 'Yamper', 'url': 'https://pokemondb.net/pokedex/yamper'}, {'numero': '', 'nome': 'Boltund', 'url': 'https://pokemondb.net/pokedex/boltund'}]",Boltund,1.0 m (3′03″),34.0 kg (75.0 lbs),Electric,"[{'nome': 'Strong Jaw', 'url': 'https://pokemondb.net/ability/strong-jaw'}, {'nome': 'Competitive', 'url': 'https://pokemondb.net/ability/competitive'}]",https://pokemondb.net//pokedex/boltund
0835,"[{'numero': '', 'nome': 'Yamper', 'url': 'https://pokemondb.net/pokedex/yamper'}, {'numero': '', 'nome': 'Boltund', 'url': 'https://pokemondb.net/pokedex/boltund'}]",Yamper,0.3 m (1′00″),13.5 kg (29.8 lbs),Electric,"[{'nome': 'Ball Fetch', 'url': 'https://pokemondb.net/ability/ball-fetch'}, {'nome': 'Rattled', 'url': 'https://pokemondb.net/ability/rattled'}]",https://pokemondb.net//pokedex/yamper
0834,"[{'numero': '', 'nome': 'Chewtle', 'url': 'https://pokemondb.net/pokedex/chewtle'}, {'numero': '', 'nome': 'Drednaw', 'url': 'https://pokemondb.net/pokedex/drednaw'}]",Drednaw,1.0 m (3′03″),115.5 kg (254.6 lbs),"Water,Rock","[{'nome': 'Strong Jaw', 'url': 'https://pokemondb.net/ability/strong-jaw'}, {'nome': 'Shell Armor', 'url': 'https://pokemondb.net/ability/shell-armor'}, {'nome': 'Swift Swim', 'url': 'https://pokemondb.net/ability/swift-swim'}]",https://pokemondb.net//pokedex/drednaw
0833,"[{'numero': '', 'nome': 'Chewtle', 'url': 'https://pokemondb.net/pokedex/chewtle'}, {'numero': '', 'nome': 'Drednaw', 'url': 'https://pokemondb.net/pokedex/drednaw'}]",Chewtle,0.3 m (1′00″),8.5 kg (18.7 lbs),Water,"[{'nome': 'Strong Jaw', 'url': 'https://pokemondb.net/ability/strong-jaw'}, {'nome': 'Shell Armor', 'url': 'https://pokemondb.net/ability/shell-armor'}, {'nome': 'Swift Swim', 'url': 'https://pokemondb.net/ability/swift-swim'}]",https://pokemondb.net//pokedex/chewtle
0863,"[{'numero': '', 'nome': 'Meowth', 'url': 'https://pokemondb.net/pokedex/meowth'}, {'numero': '', 'nome': 'Persian', 'url': 'https://pokemondb.net/pokedex/persian'}, {'numero': '', 'nome': 'Meowth', 'url': 'https://pokemondb.net/pokedex/meowth'}, {'numero': '', 'nome': 'Persian', 'url': 'https://pokemondb.net/pokedex/persian'}, {'numero': '', 'nome': 'Meowth', 'url': 'https://pokemondb.net/pokedex/meowth'}, {'numero': '', 'nome': 'Perrserker', 'url': 'https://pokemondb.net/pokedex/perrserker'}]",Perrserker,0.8 m (2′07″),28.0 kg (61.7 lbs),Steel,"[{'nome': 'Battle Armor', 'url': 'https://pokemondb.net/ability/battle-armor'}, {'nome': 'Tough Claws', 'url': 'https://pokemondb.net/ability/tough-claws'}, {'nome': 'Steely Spirit', 'url': 'https://pokemondb.net/ability/steely-spirit'}]",https://pokemondb.net//pokedex/perrserker
0862,"[{'numero': '', 'nome': 'Zigzagoon', 'url': 'https://pokemondb.net/pokedex/zigzagoon'}, {'numero': '', 'nome': 'Linoone', 'url': 'https://pokemondb.net/pokedex/linoone'}, {'numero': '', 'nome': 'Zigzagoon', 'url': 'https://pokemondb.net/pokedex/zigzagoon'}, {'numero': '', 'nome': 'Linoone', 'url': 'https://pokemondb.net/pokedex/linoone'}, {'numero': '', 'nome': 'Obstagoon', 'url': 'https://pokemondb.net/pokedex/obstagoon'}]",Obstagoon,1.6 m (5′03″),46.0 kg (101.4 lbs),"Dark,Normal","[{'nome': 'Reckless', 'url': 'https://pokemondb.net/ability/reckless'}, {'nome': 'Guts', 'url': 'https://pokemondb.net/ability/guts'}, {'nome': 'Defiant', 'url': 'https://pokemondb.net/ability/defiant'}]",https://pokemondb.net//pokedex/obstagoon
0861,"[{'numero': '', 'nome': 'Impidimp', 'url': 'https://pokemondb.net/pokedex/impidimp'}, {'numero': '', 'nome': 'Morgrem', 'url': 'https://pokemondb.net/pokedex/morgrem'}, {'numero': '', 'nome': 'Grimmsnarl', 'url': 'https://pokemondb.net/pokedex/grimmsnarl'}]",Grimmsnarl,1.5 m (4′11″),61.0 kg (134.5 lbs),"Dark,Fairy","[{'nome': 'Prankster', 'url': 'https://pokemondb.net/ability/prankster'}, {'nome': 'Frisk', 'url': 'https://pokemondb.net/ability/frisk'}, {'nome': 'Pickpocket', 'url': 'https://pokemondb.net/ability/pickpocket'}]",https://pokemondb.net//pokedex/grimmsnarl
0888,,Zacian,2.8 m (9′02″),110.0 kg (242.5 lbs),"Fairy,Fairy,Steel","[{'nome': 'Intrepid Sword', 'url': 'https://pokemondb.net/ability/intrepid-sword'}, {'nome': 'Intrepid Sword', 'url': 'https://pokemondb.net/ability/intrepid-sword'}]",https://pokemondb.net//pokedex/zacian
0887,"[{'numero': '', 'nome': 'Dreepy', 'url': 'https://pokemondb.net/pokedex/dreepy'}, {'numero': '', 'nome': 'Drakloak', 'url': 'https://pokemondb.net/pokedex/drakloak'}, {'numero': '', 'nome': 'Dragapult', 'url': 'https://pokemondb.net/pokedex/dragapult'}]",Dragapult,3.0 m (9′10″),50.0 kg (110.2 lbs),"Dragon,Ghost","[{'nome': 'Clear Body', 'url': 'https://pokemondb.net/ability/clear-body'}, {'nome': 'Infiltrator', 'url': 'https://pokemondb.net/ability/infiltrator'}, {'nome': 'Cursed Body', 'url': 'https://pokemondb.net/ability/cursed-body'}]",https://pokemondb.net//pokedex/dragapult
0886,"[{'numero': '', 'nome': 'Dreepy', 'url': 'https://pokemondb.net/pokedex/dreepy'}, {'numero': '', 'nome': 'Drakloak', 'url': 'https://pokemondb.net/pokedex/drakloak'}, {'numero': '', 'nome': 'Dragapult', 'url': 'https://pokemondb.net/pokedex/dragapult'}]",Drakloak,1.4 m (4′07″),11.0 kg (24.3 lbs),"Dragon,Ghost","[{'nome': 'Clear Body', 'url': 'https://pokemondb.net/ability/clear-body'}, {'nome': 'Infiltrator', 'url': 'https://pokemondb.net/ability/infiltrator'}, {'nome': 'Cursed Body', 'url': 'https://pokemondb.net/ability/cursed-body'}]",https://pokemondb.net//pokedex/drakloak
0885,"[{'numero': '', 'nome': 'Dreepy', 'url': 'https://pokemondb.net/pokedex/dreepy'}, {'numero': '', 'nome': 'Drakloak', 'url': 'https://pokemondb.net/pokedex/drakloak'}, {'numero': '', 'nome': 'Dragapult', 'url': 'https://pokemondb.net/pokedex/dragapult'}]",Dreepy,0.5 m (1′08″),2.0 kg (4.4 lbs),"Dragon,Ghost","[{'nome': 'Clear Body', 'url': 'https://pokemondb.net/ability/clear-body'}, {'nome': 'Infiltrator', 'url': 'https://pokemondb.net/ability/infiltrator'}, {'nome': 'Cursed Body', 'url': 'https://pokemondb.net/ability/cursed-body'}]",https://pokemondb.net//pokedex/dreepy
0898,,Calyrex,1.1 m (3′07″),7.7 kg (17.0 lbs),"Psychic,Grass,Psychic,Ice,Psychic,Ghost","[{'nome': 'Unnerve', 'url': 'https://pokemondb.net/ability/unnerve'}, {'nome': 'As One', 'url': 'https://pokemondb.net/ability/as-one'}, {'nome': 'As One', 'url': 'https://pokemondb.net/ability/as-one'}]",https://pokemondb.net//pokedex/calyrex
0897,,Spectrier,2.0 m (6′07″),44.5 kg (98.1 lbs),Ghost,"[{'nome': 'Grim Neigh', 'url': 'https://pokemondb.net/ability/grim-neigh'}]",https://pokemondb.net//pokedex/spectrier
0896,,Glastrier,2.2 m (7′03″),800.0 kg (1763.7 lbs),Ice,"[{'nome': 'Chilling Neigh', 'url': 'https://pokemondb.net/ability/chilling-neigh'}]",https://pokemondb.net//pokedex/glastrier
0895,,Regidrago,2.1 m (6′11″),200.0 kg (440.9 lbs),Dragon,"[{'nome': ""Dragon's Maw"", 'url': 'https://pokemondb.net/ability/dragons-maw'}]",https://pokemondb.net//pokedex/regidrago
0902,"[{'numero': '', 'nome': 'Basculin', 'url': 'https://pokemondb.net/pokedex/basculin'}, {'numero': '', 'nome': 'Basculegion', 'url': 'https://pokemondb.net/pokedex/basculegion'}, {'numero': '', 'nome': 'Basculegion', 'url': 'https://pokemondb.net/pokedex/basculegion'}]",Basculegion,3.0 m (9′10″),110.0 kg (242.5 lbs),"Water,Ghost,Water,Ghost","[{'nome': 'Swift Swim', 'url': 'https://pokemondb.net/ability/swift-swim'}, {'nome': 'Adaptability', 'url': 'https://pokemondb.net/ability/adaptability'}, {'nome': 'Mold Breaker', 'url': 'https://pokemondb.net/ability/mold-breaker'}, {'nome': 'Swift Swim', 'url': 'https://pokemondb.net/ability/swift-swim'}, {'nome': 'Adaptability', 'url': 'https://pokemondb.net/ability/adaptability'}, {'nome': 'Mold Breaker', 'url': 'https://pokemondb.net/ability/mold-breaker'}]",https://pokemondb.net//pokedex/basculegion
0901,"[{'numero': '', 'nome': 'Teddiursa', 'url': 'https://pokemondb.net/pokedex/teddiursa'}, {'numero': '', 'nome': 'Ursaring', 'url': 'https://pokemondb.net/pokedex/ursaring'}, {'numero': '', 'nome': 'Ursaluna', 'url': 'https://pokemondb.net/pokedex/ursaluna'}]",Ursaluna,2.4 m (7′10″),290.0 kg (639.3 lbs),"Ground,Normal,Ground,Normal","[{'nome': 'Guts', 'url': 'https://pokemondb.net/ability/guts'}, {'nome': 'Bulletproof', 'url': 'https://pokemondb.net/ability/bulletproof'}, {'nome': 'Unnerve', 'url': 'https://pokemondb.net/ability/unnerve'}, {'nome': ""Mind's Eye"", 'url': 'https://pokemondb.net/ability/minds-eye'}]",https://pokemondb.net//pokedex/ursaluna
0900,"[{'numero': '', 'nome': 'Scyther', 'url': 'https://pokemondb.net/pokedex/scyther'}, {'numero': '', 'nome': 'Scizor', 'url': 'https://pokemondb.net/pokedex/scizor'}, {'numero': '', 'nome': 'Kleavor', 'url': 'https://pokemondb.net/pokedex/kleavor'}]",Kleavor,1.8 m (5′11″),89.0 kg (196.2 lbs),"Bug,Rock","[{'nome': 'Swarm', 'url': 'https://pokemondb.net/ability/swarm'}, {'nome': 'Sheer Force', 'url': 'https://pokemondb.net/ability/sheer-force'}, {'nome': 'Sharpness', 'url': 'https://pokemondb.net/ability/sharpness'}]",https://pokemondb.net//pokedex/kleavor
0899,"[{'numero': '', 'nome': 'Stantler', 'url': 'https://pokemondb.net/pokedex/stantler'}, {'numero': '', 'nome': 'Wyrdeer', 'url': 'https://pokemondb.net/pokedex/wyrdeer'}]",Wyrdeer,1.8 m (5′11″),95.1 kg (209.7 lbs),"Normal,Psychic","[{'nome': 'Intimidate', 'url': 'https://pokemondb.net/ability/intimidate'}, {'nome': 'Frisk', 'url': 'https://pokemondb.net/ability/frisk'}, {'nome': 'Sap Sipper', 'url': 'https://pokemondb.net/ability/sap-sipper'}]",https://pokemondb.net//pokedex/wyrdeer
0923,"[{'numero': '', 'nome': 'Pawmi', 'url': 'https://pokemondb.net/pokedex/pawmi'}, {'numero': '', 'nome': 'Pawmo', 'url': 'https://pokemondb.net/pokedex/pawmo'}, {'numero': '', 'nome': 'Pawmot', 'url': 'https://pokemondb.net/pokedex/pawmot'}]",Pawmot,0.9 m (2′11″),41.0 kg (90.4 lbs),"Electric,Fighting","[{'nome': 'Volt Absorb', 'url': 'https://pokemondb.net/ability/volt-absorb'}, {'nome': 'Natural Cure', 'url': 'https://pokemondb.net/ability/natural-cure'}, {'nome': 'Iron Fist', 'url': 'https://pokemondb.net/ability/iron-fist'}]",https://pokemondb.net//pokedex/pawmot
0922,"[{'numero': '', 'nome': 'Pawmi', 'url': 'https://pokemondb.net/pokedex/pawmi'}, {'numero': '', 'nome': 'Pawmo', 'url': 'https://pokemondb.net/pokedex/pawmo'}, {'numero': '', 'nome': 'Pawmot', 'url': 'https://pokemondb.net/pokedex/pawmot'}]",Pawmo,0.4 m (1′04″),6.5 kg (14.3 lbs),"Electric,Fighting","[{'nome': 'Volt Absorb', 'url': 'https://pokemondb.net/ability/volt-absorb'}, {'nome': 'Natural Cure', 'url': 'https://pokemondb.net/ability/natural-cure'}, {'nome': 'Iron Fist', 'url': 'https://pokemondb.net/ability/iron-fist'}]",https://pokemondb.net//pokedex/pawmo
0921,"[{'numero': '', 'nome': 'Pawmi', 'url': 'https://pokemondb.net/pokedex/pawmi'}, {'numero': '', 'nome': 'Pawmo', 'url': 'https://pokemondb.net/pokedex/pawmo'}, {'numero': '', 'nome': 'Pawmot', 'url': 'https://pokemondb.net/pokedex/pawmot'}]",Pawmi,0.3 m (1′00″),2.5 kg (5.5 lbs),Electric,"[{'nome': 'Static', 'url': 'https://pokemondb.net/ability/static'}, {'nome': 'Natural Cure', 'url': 'https://pokemondb.net/ability/natural-cure'}, {'nome': 'Iron Fist', 'url': 'https://pokemondb.net/ability/iron-fist'}]",https://pokemondb.net//pokedex/pawmi
0920,"[{'numero': '', 'nome': 'Nymble', 'url': 'https://pokemondb.net/pokedex/nymble'}, {'numero': '', 'nome': 'Lokix', 'url': 'https://pokemondb.net/pokedex/lokix'}]",Lokix,1.0 m (3′03″),17.5 kg (38.6 lbs),"Bug,Dark","[{'nome': 'Swarm', 'url': 'https://pokemondb.net/ability/swarm'}, {'nome': 'Tinted Lens', 'url': 'https://pokemondb.net/ability/tinted-lens'}]",https://pokemondb.net//pokedex/lokix
0945,"[{'numero': '', 'nome': 'Shroodle', 'url': 'https://pokemondb.net/pokedex/shroodle'}, {'numero': '', 'nome': 'Grafaiai', 'url': 'https://pokemondb.net/pokedex/grafaiai'}]",Grafaiai,0.7 m (2′04″),27.2 kg (60.0 lbs),"Poison,Normal","[{'nome': 'Unburden', 'url': 'https://pokemondb.net/ability/unburden'}, {'nome': 'Poison Touch', 'url': 'https://pokemondb.net/ability/poison-touch'}, {'nome': 'Prankster', 'url': 'https://pokemondb.net/ability/prankster'}]",https://pokemondb.net//pokedex/grafaiai
0944,"[{'numero': '', 'nome': 'Shroodle', 'url': 'https://pokemondb.net/pokedex/shroodle'}, {'numero': '', 'nome': 'Grafaiai', 'url': 'https://pokemondb.net/pokedex/grafaiai'}]",Shroodle,0.2 m (0′08″),0.7 kg (1.5 lbs),"Poison,Normal","[{'nome': 'Unburden', 'url': 'https://pokemondb.net/ability/unburden'}, {'nome': 'Pickpocket', 'url': 'https://pokemondb.net/ability/pickpocket'}, {'nome': 'Prankster', 'url': 'https://pokemondb.net/ability/prankster'}]",https://pokemondb.net//pokedex/shroodle
0943,"[{'numero': '', 'nome': 'Maschiff', 'url': 'https://pokemondb.net/pokedex/maschiff'}, {'numero': '', 'nome': 'Mabosstiff', 'url': 'https://pokemondb.net/pokedex/mabosstiff'}]",Mabosstiff,1.1 m (3′07″),61.0 kg (134.5 lbs),Dark,"[{'nome': 'Intimidate', 'url': 'https://pokemondb.net/ability/intimidate'}, {'nome': 'Guard Dog', 'url': 'https://pokemondb.net/ability/guard-dog'}, {'nome': 'Stakeout', 'url': 'https://pokemondb.net/ability/stakeout'}]",https://pokemondb.net//pokedex/mabosstiff
0942,"[{'numero': '', 'nome': 'Maschiff', 'url': 'https://pokemondb.net/pokedex/maschiff'}, {'numero': '', 'nome': 'Mabosstiff', 'url': 'https://pokemondb.net/pokedex/mabosstiff'}]",Maschiff,0.5 m (1′08″),16.0 kg (35.3 lbs),Dark,"[{'nome': 'Intimidate', 'url': 'https://pokemondb.net/ability/intimidate'}, {'nome': 'Run Away', 'url': 'https://pokemondb.net/ability/run-away'}, {'nome': 'Stakeout', 'url': 'https://pokemondb.net/ability/stakeout'}]",https://pokemondb.net//pokedex/maschiff
0971,"[{'numero': '', 'nome': 'Greavard', 'url': 'https://pokemondb.net/pokedex/greavard'}, {'numero': '', 'nome': 'Houndstone', 'url': 'https://pokemondb.net/pokedex/houndstone'}]",Greavard,0.6 m (2′00″),35.0 kg (77.2 lbs),Ghost,"[{'nome': 'Pickup', 'url': 'https://pokemondb.net/ability/pickup'}, {'nome': 'Fluffy', 'url': 'https://pokemondb.net/ability/fluffy'}]",https://pokemondb.net//pokedex/greavard
0970,"[{'numero': '', 'nome': 'Glimmet', 'url': 'https://pokemondb.net/pokedex/glimmet'}, {'numero': '', 'nome': 'Glimmora', 'url': 'https://pokemondb.net/pokedex/glimmora'}]",Glimmora,1.5 m (4′11″),45.0 kg (99.2 lbs),"Rock,Poison","[{'nome': 'Toxic Debris', 'url': 'https://pokemondb.net/ability/toxic-debris'}, {'nome': 'Corrosion', 'url': 'https://pokemondb.net/ability/corrosion'}]",https://pokemondb.net//pokedex/glimmora
0969,"[{'numero': '', 'nome': 'Glimmet', 'url': 'https://pokemondb.net/pokedex/glimmet'}, {'numero': '', 'nome': 'Glimmora', 'url': 'https://pokemondb.net/pokedex/glimmora'}]",Glimmet,0.7 m (2′04″),8.0 kg (17.6 lbs),"Rock,Poison","[{'nome': 'Toxic Debris', 'url': 'https://pokemondb.net/ability/toxic-debris'}, {'nome': 'Corrosion', 'url': 'https://pokemondb.net/ability/corrosion'}]",https://pokemondb.net//pokedex/glimmet
0981,"[{'numero': '', 'nome': 'Girafarig', 'url': 'https://pokemondb.net/pokedex/girafarig'}, {'numero': '', 'nome': 'Farigiraf', 'url': 'https://pokemondb.net/pokedex/farigiraf'}]",Farigiraf,3.2 m (10′06″),160.0 kg (352.7 lbs),"Normal,Psychic","[{'nome': 'Cud Chew', 'url': 'https://pokemondb.net/ability/cud-chew'}, {'nome': 'Armor Tail', 'url': 'https://pokemondb.net/ability/armor-tail'}, {'nome': 'Sap Sipper', 'url': 'https://pokemondb.net/ability/sap-sipper'}]",https://pokemondb.net//pokedex/farigiraf
0980,"[{'numero': '', 'nome': 'Wooper', 'url': 'https://pokemondb.net/pokedex/wooper'}, {'numero': '', 'nome': 'Quagsire', 'url': 'https://pokemondb.net/pokedex/quagsire'}, {'numero': '', 'nome': 'Wooper', 'url': 'https://pokemondb.net/pokedex/wooper'}, {'numero': '', 'nome': 'Clodsire', 'url': 'https://pokemondb.net/pokedex/clodsire'}]",Clodsire,1.8 m (5′11″),223.0 kg (491.6 lbs),"Poison,Ground","[{'nome': 'Poison Point', 'url': 'https://pokemondb.net/ability/poison-point'}, {'nome': 'Water Absorb', 'url': 'https://pokemondb.net/ability/water-absorb'}, {'nome': 'Unaware', 'url': 'https://pokemondb.net/ability/unaware'}]",https://pokemondb.net//pokedex/clodsire
0979,"[{'numero': '', 'nome': 'Mankey', 'url': 'https://pokemondb.net/pokedex/mankey'}, {'numero': '', 'nome': 'Primeape', 'url': 'https://pokemondb.net/pokedex/primeape'}, {'numero': '', 'nome': 'Annihilape', 'url': 'https://pokemondb.net/pokedex/annihilape'}]",Annihilape,1.2 m (3′11″),56.0 kg (123.5 lbs),"Fighting,Ghost","[{'nome': 'Vital Spirit', 'url': 'https://pokemondb.net/ability/vital-spirit'}, {'nome': 'Inner Focus', 'url': 'https://pokemondb.net/ability/inner-focus'}, {'nome': 'Defiant', 'url': 'https://pokemondb.net/ability/defiant'}]",https://pokemondb.net//pokedex/annihilape
